Paramètre;VIF;cos_teta;R_2;Teta
128;SZ__2014042350207CHAB___;10871.86027901229;0.9999540086530484;0.9999080194213008;0.5495122257663707
129;SX__2014042350305BETB___;68361.19079758886;0.9999926858818182;0.9999853718171329;0.2191385994370411
130;SY__2014042350305BETB___;207911.2035845539;0.9999975951243002;0.9999951902543838;0.125656232496541
131;SZ__2014042350305BETB___;30355.57342215809;0.9999835284245507;0.9999670571204143;0.3288560199380527
132;SX__2014042366007ROVB___;58412.85926129369;0.9999914402043268;0.9999828804819239;0.23706620037166365
133;SY__2014042366007ROVB___;75204.44392860764;0.9999933514346223;0.9999867029134482;0.20893049957148188
134;SZ__2014042366007ROVB___;13567.574273607457;0.9999631467494926;0.9999262948571473;0.49190004653127545
135;SX__2014042366018BEMB___;193105.12736858957;0.9999974107334481;0.9999948214736003;0.13038454162018326
136;SY__2014042366018BEMB___;104798.00585742152;0.9999952289054674;0.9999904578336981;0.17698921934755077
137;SZ__2014042366018BEMB___;278060.8531350748;0.9999982018308442;0.9999964036649218;0.10865581339403921
138;SX__2014042391201KETB___;17862.910099916015;0.9999720086483591;0.999944018080234;0.4286971322594572
139;SY__2014042391201KETB___;56268.57314923343;0.9999911140056781;0.999982228090317;0.24154105981584095
140;SZ__2014042391201KETB___;20027.423749498015;0.9999750339210948;0.9999500684654947;0.404868233870999
141;SX__2014042391301CRQB___;21177.277635390583;0.9999763895099596;0.9999527795773745;0.3937231810203268
142;SY__2014042391301CRQB___;74654.08773108415;0.9999933024206765;0.9999866048862106;0.20969921543002248
143;SZ__2014042391301CRQB___;25916.19943555726;0.9999807068615684;0.999961414095362;0.3559096543036288
144;SX__2014042391401AMVB___;32519.310340250126;0.9999846244019723;0.9999692490403537;0.3177270532658066
145;SY__2014042391401AMVB___;41432.976563892116;0.9999879322448344;0.9999758646352994;0.28148244338804373
146;SZ__2014042391401AMVB___;26494.45091796579;0.9999811279456364;0.9999622562474272;0.3520042464738837
147;SX__2014042392201PAUB___;61659.92338053992;0.9999918909722904;0.9999837820103371;0.23073969591414312
148;SY__2014042392201PAUB___;106438.53322697191;0.9999953024420833;0.9999906049062338;0.17561995918460505
149;SZ__2014042392201PAUB___;50324.836243225385;0.9999900644985416;0.9999801290957974;0.2554070527155076
150;SX__2014042392301RIMB___;303918.12916980917;0.999998354818738;0.9999967096401826;0.10393087101241998
151;SY__2014042392301RIMB___;235506.99540094932;0.9999978769185607;0.9999957538416288;0.11806496259931262
152;SZ__2014042392301RIMB___;131176.39126287805;0.9999961883312378;0.9999923766770044;0.15819594410629167
153;SX__2014042392701NOXB___;33590.14881301837;0.9999851145726038;0.9999702293667835;0.3126214861820919
