;Paramètre;VIF;cos_teta;R_2;Teta
1221;MFO41507RIRB14042114JAS2;1.5440501429181506;0.5935929912005895;0.35235263920246307;53.58760550242223
1222;MZB41507RIRB14042114JAS2;1.231562744081548;0.43361677233851265;0.1880235052532695;64.30269043138571
1223;MFO41703EASB14042114JAS2;2.340647303841327;0.7568142149920031;0.5727677560139619;40.81585463648258
1224;MZB41703EASB14042114JAS2;1.9436122158526263;0.6967740490956752;0.48549407549318235;45.83124488805232
1225;MFO42202ARFB14042114JAS2;2.430983829861985;0.7672313283993062;0.588643911277364;39.89408858820097
1226;MZB42202ARFB14042114JAS2;1.3695779804269768;0.5194690309899854;0.2698480741576744;58.703358116715044
1227;MFO97301KRWB14042114JAS2;1.961690569843753;0.7001682714322354;0.49023560832040436;45.55949399928321
1228;MZB97301KRWB14042114JAS2;2.2520391300350373;0.7456258994714288;0.5559579819625772;41.78711284728578
1229;MFO97205LAOB14042114JAS2;2.9101425109066166;0.810169251847931;0.6563742166398363;35.88752892398299
1230;MZB97205LAOB14042114JAS2;1.5299630827135395;0.5885486027721802;0.34638945782508557;53.945919839349756
1231;MFO49914MIAB14042114JAS2;1.9818519349822747;0.7038618030001486;0.49542143772261993;45.262335961091964
1232;MZB49914MIAB14042114JAS2;1.7543147146440612;0.6557262003669415;0.4299768498476664;49.025262727145126
1233;MFO40451GRFB14042114JAS2;1.8575367722598763;0.6794502552752752;0.4616526493936367;47.19930102585109
1234;MZB40451GRFB14042114JAS2;1.4534966283921933;0.55857310000346;0.31200390804747535;56.04282456894807
1235;MFO40101STKB14042114JAS2;2.090700162456269;0.7222820340638092;0.5216913367313536;43.7567877792354
1236;MZB40101STKB14042114JAS2;1.1315905679779243;0.34101047628572334;0.11628814493661588;70.06155030127438
1237;MFO31906PDMB14042114JAS2;1.9714341041294325;0.7019651321413216;0.4927550467421832;45.415119771550714
1238;MZB31906PDMB14042114JAS2;1.29292084837877;0.47598051261567165;0.22655744838987757;61.57678967877136
1239;MFO10202REZB14042114JAS2;1.7936178080067342;0.6651823982635082;0.4424676229595924;48.303679988845126
1240;MZB10202REZB14042114JAS2;1.0666132916333386;0.24990615439016323;0.062453086002080105;75.52804104228557
1241;MFO43001THUB14042114JAS2;2.963910641295072;0.8140073169021868;0.6626079119702971;35.510674437114055
1242;MZB43001THUB14042114JAS2;1.242634973760512;0.44188057874301573;0.19525844587026253;63.776068852220035
1243;MFO10003TLSB14042114JAS2;1.517335572323727;0.583909244567917;0.3409500058918755;54.274029537113805
1244;MZB10003TLSB14042114JAS2;1.172081399311638;0.38316698134399957;0.14681693559227293;67.47000872969981
1245;MFO10002GR4B14042114JAS2;1.9242960440145396;0.6930580361372809;0.48032944145446455;46.12733091237066
1246;MZB10002GR4B14042114JAS2;1.7466422426236978;0.653814125154965;0.42747291025215217;49.17020830760285
1247;MFO10317SPJB14042114JAS2;3.3940066535039835;0.8398589059128115;0.7053629818410648;32.87477656728518
1248;MZB10317SPJB14042114JAS2;2.031338376599488;0.7125403331178357;0.5077137263196763;44.55801850398474
1249;MFO10503MEUB14042114JAS2;1.8810410613783313;0.6843825644005354;0.4683794944554529;46.81293133326737
1250;MZB10503MEUB14042114JAS2;1.1269674983687559;0.3356530406654285;0.11266296370794782;70.38774610534068
1251;MFO12349KRBB14042115JAS2;1.8848816657137102;0.6851734931986406;0.4694627157820276;46.75074706711436
1252;MZB12349KRBB14042115JAS2;1.3618895011612069;0.5154862150151569;0.2657260378706525;58.97004018693717
1253;MFO12334KIUB14042115JAS2;2.387888412702831;0.7623778342059477;0.5812199620885515;40.3257266913685
1254;MZB12334KIUB14042115JAS2;1.1879769694813993;0.3977849164887888;0.15823283978599267;66.5602242494727
1255;MFO12338BADB14042115JAS2;1.3227178893424831;0.4939442186322823;0.2439808911202559;60.39984501056242
1256;MZB12338BADB14042115JAS2;1.157180476595346;0.36855198254177374;0.13583056383547187;68.37365801648781
1257;MFO21501EVEB14042115JAS2;4.4383615126841764;0.880165682996907;0.7746916295254118;28.33764387668976
1258;MZB21501EVEB14042115JAS2;2.8344837851408986;0.8044887036120001;0.6472020742393165;36.4390945228888
1259;MFO22901MALB14042115JAS2;3.552548621705699;0.8476508393857854;0.7185119455114266;32.04292635331217
1260;MZB22901MALB14042115JAS2;2.0993935906080097;0.7236518336132288;0.5236719762917882;43.6431884726416
